IBS.Food.2001.2002.bib	12403641	cyp	Genes/Proteins	ensrnop00000065082
IBS.Food.2001.2002.bib	12395907	pineal gland	Tissue	bto:0001067
IBS.Food.2001.2002.bib	12395907	blood	Tissue	bto:0000089
IBS.Food.2001.2002.bib	12395907	central nervous system	Tissue	bto:0000227
IBS.Food.2001.2002.bib	12395907	binding	Molecular Function	go:0005488
IBS.Food.2001.2002.bib	12395907	epithelium	Tissue	bto:0000416
IBS.Food.2001.2002.bib	12395907	antioxidant	Molecular Function	go:0016209
IBS.Food.2001.2002.bib	12395907	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12395907	regeneration	Biological Process	go:0031099
IBS.Food.2001.2002.bib	12395907	nerves	Tissue	bto:0000925
IBS.Food.2001.2002.bib	12395907	digestive tract	Tissue	bto:0000058
IBS.Food.2001.2002.bib	12395907	gastrointestinal tract	Tissue	bto:0000511
IBS.Food.2001.2002.bib	12395907	immune system	Tissue	bto:0005810
IBS.Food.2001.2002.bib	12395907	autocrine	Molecular Function	go:0005125
IBS.Food.2001.2002.bib	12395907	gastrointestinal mucosa	Tissue	bto:0005568
IBS.Food.2001.2002.bib	12395907	vertebrates	Organism	7742
IBS.Food.2001.2002.bib	12395907	mammals	Organism	40674
IBS.Food.2001.2002.bib	12395907	melatonin	Chemical Compound	cids00000896
IBS.Food.2001.2002.bib	12395907	birds	Organism	8782
IBS.Food.2001.2002.bib	12395907	ulcerative colitis	Disease	doid:8577
IBS.Food.2001.2002.bib	12395907	hormone	Molecular Function	go:0005179
IBS.Food.2001.2002.bib	12395907	secretion	Biological Process	go:0046903
IBS.Food.2001.2002.bib	12395907	gastric ulcers	Tissue	bto:0002990
IBS.Food.2001.2002.bib	12395907	plasma	Tissue	bto:0000131
IBS.Food.2001.2002.bib	12395907	colorectal cancer	Disease	doid:9256
IBS.Food.2001.2002.bib	11424515	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11424515	caffeine	Chemical Compound	cids00002519
IBS.Food.2001.2002.bib	11179242	intestine	Tissue	bto:0000648
IBS.Food.2001.2002.bib	11179242	tegaserod	Chemical Compound	cids05362436
IBS.Food.2001.2002.bib	11179242	alosetron	Chemical Compound	cids00002099
IBS.Food.2001.2002.bib	11179242	neurokinin	Genes/Proteins	fbpp0081962
IBS.Food.2001.2002.bib	11179242	5-ht	Genes/Proteins	fbpp0080710
IBS.Food.2001.2002.bib	11179242	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	11179242	fiber	Tissue	bto:0000450
IBS.Food.2001.2002.bib	11179242	loperamide	Chemical Compound	cids00003954
IBS.Food.2001.2002.bib	11179242	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11179242	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11179242	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11179242	brain	Tissue	bto:0000142
IBS.Food.2001.2002.bib	12182741	intestine	Tissue	bto:0000648
IBS.Food.2001.2002.bib	12182741	serotonin receptors	Cellular Component	go:0098665
IBS.Food.2001.2002.bib	12182741	diarrhoea	Disease	doid:13250
IBS.Food.2001.2002.bib	12182741	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12182741	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	12182741	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11774947	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12098741	dyspepsia	Disease	doid:2321
IBS.Food.2001.2002.bib	12098741	jungle	Environment	envo:00000109
IBS.Food.2001.2002.bib	12098741	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12228038	interleukin 3	Genes/Proteins	ensp00000296870
IBS.Food.2001.2002.bib	12228038	granulocyte-macrophage colony-stimulating factor	Genes/Proteins	ensp00000296871
IBS.Food.2001.2002.bib	12228038	eosinophils	Tissue	bto:0000399
IBS.Food.2001.2002.bib	12228038	tosilate	Chemical Compound	cids00006101
IBS.Food.2001.2002.bib	12228038	pancreatitis	Disease	doid:4989
IBS.Food.2001.2002.bib	12228038	appendicitis	Disease	doid:8337
IBS.Food.2001.2002.bib	12228038	confused	Genes/Proteins	fbpp0088443
IBS.Food.2001.2002.bib	12228038	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12228038	dyspepsia	Disease	doid:2321
IBS.Food.2001.2002.bib	12228038	budesonide	Chemical Compound	cids05281004
IBS.Food.2001.2002.bib	12228038	eosinophilic gastroenteritis	Disease	doid:4031
IBS.Food.2001.2002.bib	12228038	eotaxin	Genes/Proteins	ensp00000302234
IBS.Food.2001.2002.bib	12228038	leukotriene receptor	Molecular Function	go:0004974
IBS.Food.2001.2002.bib	12228038	montelukast	Chemical Compound	cids05281040
IBS.Food.2001.2002.bib	12228038	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12228038	allergy	Disease	doid:1205
IBS.Food.2001.2002.bib	12228038	chemokines	Molecular Function	go:0008009
IBS.Food.2001.2002.bib	12228038	adrenal	Tissue	bto:0000047
IBS.Food.2001.2002.bib	12228038	cytokines	Molecular Function	go:0005125
IBS.Food.2001.2002.bib	12228038	food allergy	Disease	doid:3044
IBS.Food.2001.2002.bib	12490751	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12490751	defecation	Biological Process	go:0030421
IBS.Food.2001.2002.bib	12490751	muscle	Tissue	bto:0000887
IBS.Food.2001.2002.bib	12490751	fiber	Tissue	bto:0000450
IBS.Food.2001.2002.bib	12490751	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12490751	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11706290	food products	Environment	envo:00002002
IBS.Food.2001.2002.bib	11706290	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11383587	ulcerative colitis	Disease	doid:8577
IBS.Food.2001.2002.bib	11383587	ecosystem	Environment	envo:00000428
IBS.Food.2001.2002.bib	11383587	human	Organism	9606
IBS.Food.2001.2002.bib	11383587	gastrointestinal tract	Tissue	bto:0000511
IBS.Food.2001.2002.bib	11383587	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	11383587	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11383587	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11383587	inflammatory bowel disease	Disease	doid:0050589
IBS.Food.2001.2002.bib	11383587	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11302287	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11573029	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11573029	cortisol	Chemical Compound	cids00005754
IBS.Food.2001.2002.bib	11573029	cortisol responses	Biological Process	go:0051414
IBS.Food.2001.2002.bib	11232691	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11232691	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	11232691	between brain	Tissue	bto:0000342
IBS.Food.2001.2002.bib	11232691	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11772245	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11772245	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11772245	brain	Tissue	bto:0000142
IBS.Food.2001.2002.bib	12184139	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12184139	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	12184139	hypersensitivities	Biological Process	go:0002524
IBS.Food.2001.2002.bib	12184139	fiber	Tissue	bto:0000450
IBS.Food.2001.2002.bib	12184139	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	12215180	secretions	Tissue	bto:0002979
IBS.Food.2001.2002.bib	12215180	excretion	Biological Process	go:0007588
IBS.Food.2001.2002.bib	12215180	ulcerative colitis	Disease	doid:8577
IBS.Food.2001.2002.bib	12215180	ecosystem	Environment	envo:00000428
IBS.Food.2001.2002.bib	12215180	human	Organism	9606
IBS.Food.2001.2002.bib	12215180	gastrointestinal tract	Tissue	bto:0000511
IBS.Food.2001.2002.bib	12215180	spasmodic	Genes/Proteins	ensmusp00000099777
IBS.Food.2001.2002.bib	12215180	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11901455	fiber	Tissue	bto:0000450
IBS.Food.2001.2002.bib	11901455	human	Organism	9606
IBS.Food.2001.2002.bib	11159896	alosetron	Chemical Compound	cids00002099
IBS.Food.2001.2002.bib	11159896	colitis	Disease	doid:0060180
IBS.Food.2001.2002.bib	11159896	serotonin	Chemical Compound	cids00005202
IBS.Food.2001.2002.bib	11159896	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	11159896	ischemic colitis	Disease	doid:0060181
IBS.Food.2001.2002.bib	11159896	ischemia	Disease	doid:326
IBS.Food.2001.2002.bib	11159896	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11159896	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	12360634	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12360634	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12360634	behavior	Biological Process	go:0007610
IBS.Food.2001.2002.bib	12510463	nerves	Tissue	bto:0000925
IBS.Food.2001.2002.bib	12510463	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12510463	immune system	Tissue	bto:0005810
IBS.Food.2001.2002.bib	12510463	pathogenesis	Biological Process	go:0009405
IBS.Food.2001.2002.bib	12358250	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12358250	bran	Genes/Proteins	fbpp0099961
IBS.Food.2001.2002.bib	11467651	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11467651	menstrual cycle	Biological Process	go:0044850
IBS.Food.2001.2002.bib	12215182	bifidobacteria	Organism	1678
IBS.Food.2001.2002.bib	12215182	colon	Organism	1542223
IBS.Food.2001.2002.bib	12215182	lactobacilli	Organism	1578
IBS.Food.2001.2002.bib	12215182	bowel	Tissue	bto:0000648
IBS.Food.2001.2002.bib	12215182	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12215182	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12215182	fermentation	Biological Process	go:0006113
IBS.Food.2001.2002.bib	12215182	food allergy	Disease	doid:3044
IBS.Food.2001.2002.bib	11680924	bowel	Tissue	bto:0000648
IBS.Food.2001.2002.bib	12215185	lactose intolerance	Disease	doid:10604
IBS.Food.2001.2002.bib	12215185	clostridium difficile	Organism	1496
IBS.Food.2001.2002.bib	12215185	dyspepsia	Disease	doid:2321
IBS.Food.2001.2002.bib	12215185	human	Organism	9606
IBS.Food.2001.2002.bib	12215185	helicobacter pylori	Organism	210
IBS.Food.2001.2002.bib	12215185	colon cancer	Disease	doid:219
IBS.Food.2001.2002.bib	12215185	diarrhoea	Disease	doid:13250
IBS.Food.2001.2002.bib	12215185	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12215185	inflammatory bowel disease	Disease	doid:0050589
IBS.Food.2001.2002.bib	12215185	gastroenteritis	Disease	doid:2326
IBS.Food.2001.2002.bib	12043384	cholesterol lowering	Chemical Compound	cids11025495
IBS.Food.2001.2002.bib	12043384	bacteria	Organism	1869227
IBS.Food.2001.2002.bib	12043384	gastroenteritis	Disease	doid:2326
IBS.Food.2001.2002.bib	12043384	lactose intolerance	Disease	doid:10604
IBS.Food.2001.2002.bib	12043384	allergy	Disease	doid:1205
IBS.Food.2001.2002.bib	12043384	clostridium difficile	Organism	1496
IBS.Food.2001.2002.bib	12043384	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	12043384	cancer	Disease	doid:162
IBS.Food.2001.2002.bib	12043384	helicobacter pylori	Organism	210
IBS.Food.2001.2002.bib	12043384	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12043384	inflammatory bowel disease	Disease	doid:0050589
IBS.Food.2001.2002.bib	12043384	atopic eczema	Disease	doid:3310
IBS.Food.2001.2002.bib	11374697	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11374697	behavior	Biological Process	go:0007610
IBS.Food.2001.2002.bib	12402663	growth	Biological Process	go:0040007
IBS.Food.2001.2002.bib	12402663	bacteria	Organism	1869227
IBS.Food.2001.2002.bib	12402663	infectious diarrhea	Disease	doid:12384
IBS.Food.2001.2002.bib	12402663	inflammatory bowel diseases	Disease	doid:0050589
IBS.Food.2001.2002.bib	12402663	mucosal	Tissue	bto:0000886
IBS.Food.2001.2002.bib	12402663	lactose	Chemical Compound	cids00084571
IBS.Food.2001.2002.bib	12402663	intestine	Tissue	bto:0000648
IBS.Food.2001.2002.bib	12402663	human	Organism	9606
IBS.Food.2001.2002.bib	12402663	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	12402663	helicobacter pylori	Organism	210
IBS.Food.2001.2002.bib	12402663	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12402663	homeostasis	Biological Process	go:0042592
IBS.Food.2001.2002.bib	12402663	immune response	Biological Process	go:0006955
IBS.Food.2001.2002.bib	12402663	food allergy	Disease	doid:3044
IBS.Food.2001.2002.bib	11999677	nectar	Tissue	bto:0000537
IBS.Food.2001.2002.bib	11999677	juice	Tissue	bto:0000659
IBS.Food.2001.2002.bib	11999677	lactose intolerance	Disease	doid:10604
IBS.Food.2001.2002.bib	11999677	apple	Organism	3750
IBS.Food.2001.2002.bib	11999677	fruitjuice	Tissue	bto:0004057
IBS.Food.2001.2002.bib	11999677	pear	Organism	23211
IBS.Food.2001.2002.bib	11999677	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11711768	digestive tract	Tissue	bto:0000058
IBS.Food.2001.2002.bib	11711768	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12184518	fiber	Tissue	bto:0000450
IBS.Food.2001.2002.bib	12184518	human	Organism	9606
IBS.Food.2001.2002.bib	12184518	adult	Tissue	bto:0001043
IBS.Food.2001.2002.bib	12184518	bowel	Tissue	bto:0000648
IBS.Food.2001.2002.bib	12184518	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	12184518	guar	Organism	3832
IBS.Food.2001.2002.bib	12184518	bran	Genes/Proteins	fbpp0099961
IBS.Food.2001.2002.bib	12184518	wheat	Organism	4565
IBS.Food.2001.2002.bib	12184518	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11293439	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11160782	gastrointestinal tract	Tissue	bto:0000511
IBS.Food.2001.2002.bib	11160782	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11160782	gastrointestinal disorder	Disease	doid:77
IBS.Food.2001.2002.bib	11160782	brain	Tissue	bto:0000142
IBS.Food.2001.2002.bib	11160782	adults	Tissue	bto:0001043
IBS.Food.2001.2002.bib	12184138	hypersensitivity	Biological Process	go:0002524
IBS.Food.2001.2002.bib	12184138	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11984534	liver	Tissue	bto:0000759
IBS.Food.2001.2002.bib	11984534	liver disease	Disease	doid:409
IBS.Food.2001.2002.bib	11321025	excretion	Biological Process	go:0007588
IBS.Food.2001.2002.bib	11321025	bacteria	Organism	1869227
IBS.Food.2001.2002.bib	11321025	fructo-oligosaccharides	Chemical Compound	cids00439709
IBS.Food.2001.2002.bib	11321025	colon	Organism	1542223
IBS.Food.2001.2002.bib	11321025	hepatic encephalopathy	Disease	doid:13413
IBS.Food.2001.2002.bib	11321025	bowel	Tissue	bto:0000648
IBS.Food.2001.2002.bib	11321025	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11321025	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11321025	short-chain fatty acids	Chemical Compound	cids00517045
IBS.Food.2001.2002.bib	11321025	human	Organism	9606
IBS.Food.2001.2002.bib	11321025	gastrointestinal tract	Tissue	bto:0000511
IBS.Food.2001.2002.bib	11321025	lipid metabolism	Biological Process	go:0006629
IBS.Food.2001.2002.bib	11321025	epithelia	Tissue	bto:0000416
IBS.Food.2001.2002.bib	11321025	digestion	Biological Process	go:0007586
IBS.Food.2001.2002.bib	11321025	constipation	Disease	doid:2089
IBS.Food.2001.2002.bib	11321025	colitis	Disease	doid:0060180
IBS.Food.2001.2002.bib	11321025	ileum	Tissue	bto:0000620
IBS.Food.2001.2002.bib	11321025	fermentation	Biological Process	go:0006113
IBS.Food.2001.2002.bib	11321025	colorectal cancer	Disease	doid:9256
IBS.Food.2001.2002.bib	12452404	excretion	Biological Process	go:0007588
IBS.Food.2001.2002.bib	12452404	bacteria	Organism	1869227
IBS.Food.2001.2002.bib	12452404	hydrogen	Chemical Compound	cids05362549
IBS.Food.2001.2002.bib	12452404	hydrogen production	Biological Process	go:1902422
IBS.Food.2001.2002.bib	12452404	lactulose	Chemical Compound	cids00011333
IBS.Food.2001.2002.bib	12452404	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12452404	lactobacillus plantarum	Organism	1590
IBS.Food.2001.2002.bib	12452404	canopy	Environment	envo:00000047
IBS.Food.2001.2002.bib	12452404	fermentation	Biological Process	go:0006113
IBS.Food.2001.2002.bib	11696054	hypersensitivity	Biological Process	go:0002524
IBS.Food.2001.2002.bib	11696054	wheat	Organism	4565
IBS.Food.2001.2002.bib	11115818	hypersensitivity	Biological Process	go:0002524
IBS.Food.2001.2002.bib	11115818	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11244249	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12241674	hypersensitivity	Biological Process	go:0002524
IBS.Food.2001.2002.bib	12241674	blood	Tissue	bto:0000089
IBS.Food.2001.2002.bib	12241674	rectal	Tissue	bto:0001158
IBS.Food.2001.2002.bib	12241674	learning	Biological Process	go:0007612
IBS.Food.2001.2002.bib	12241674	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12241674	disease	Disease	doid:4
IBS.Food.2001.2002.bib	12241674	adults	Tissue	bto:0001043
IBS.Food.2001.2002.bib	11711765	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	11711765	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11711765	pathogenesis	Biological Process	go:0009405
IBS.Food.2001.2002.bib	12000015	sensitization	Biological Process	go:0046960
IBS.Food.2001.2002.bib	12000015	multiple chemical sensitivity	Disease	doid:4661
IBS.Food.2001.2002.bib	12014316	fibers	Tissue	bto:0000450
IBS.Food.2001.2002.bib	12014316	fatty acids	Chemical Compound	cids00000283
IBS.Food.2001.2002.bib	12014316	lactose intolerance	Disease	doid:10604
IBS.Food.2001.2002.bib	12014316	human	Organism	9606
IBS.Food.2001.2002.bib	12014316	diarrhea	Disease	doid:13250
IBS.Food.2001.2002.bib	12014316	uterine	Chemical Compound	cids00008226
IBS.Food.2001.2002.bib	12014316	growth	Biological Process	go:0040007
IBS.Food.2001.2002.bib	12014316	allergy	Disease	doid:1205
IBS.Food.2001.2002.bib	12014316	irritable bowel syndrome	Disease	doid:9778
IBS.Food.2001.2002.bib	12014316	disease	Disease	doid:4
IBS.Food.2001.2002.bib	11752844	tailor	Genes/Proteins	fbpp0305518
IBS.Food.2001.2002.bib	11752844	antidiarrheal	Chemical Compound	cids00003954
IBS.Food.2001.2002.bib	11752844	pathogenesis	Biological Process	go:0009405
IBS.Food.2001.2002.bib	11752844	central nervous system	Tissue	bto:0000227
IBS.Food.2001.2002.bib	11752844	serotonin	Chemical Compound	cids00005202
